session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,0,node-0001/boot-32904764/vibration_000000.npy,6269696,60000,60000,0,node-0001/boot-32904764/valid_000000.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,235,0,0,33.499,61bbebd1e67bddcb831fd02acb6df94eb0a48e73661ff4c405e456548f312456
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,1,node-0001/boot-32904764/vibration_000001.npy,6329696,60000,60000,0,node-0001/boot-32904764/valid_000001.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,234,0,0,33.498,41808d1ce128401983e6c8e08bdd485720cdc5e38c5a5afb173bf57019b0f09b
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,2,node-0001/boot-32904764/vibration_000002.npy,6389696,60000,60000,0,node-0001/boot-32904764/valid_000002.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,235,0,0,33.492,6829f6c31a1ba0105d64894f046f0e606f815cd66485e7dc6df1beda5cc984ec
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,3,node-0001/boot-32904764/vibration_000003.npy,6449696,60000,60000,0,node-0001/boot-32904764/valid_000003.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,234,0,0,33.495,ad5669736632535569d31480b144b5edd291a0dfb95ddc70dbf892d0537a4c0c
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,4,node-0001/boot-32904764/vibration_000004.npy,6509696,60000,60000,0,node-0001/boot-32904764/valid_000004.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,234,0,0,33.493,d7f9d104d245330f789ad075263499eff2f605c6dd1d5378e5a80645f0fad18f
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,5,node-0001/boot-32904764/vibration_000005.npy,6569696,60000,60000,0,node-0001/boot-32904764/valid_000005.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,235,0,0,33.495,b4651c5f971bea0d291a1e70ef25175d1ba97f0b727b15791b390a6738cf4ac2
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,6,node-0001/boot-32904764/vibration_000006.npy,6629696,60000,60000,0,node-0001/boot-32904764/valid_000006.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,234,0,0,33.499,feed7170f5a77a13ae3838e54b324ede91ec17c322f30c952b7835767152bee7
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,7,node-0001/boot-32904764/vibration_000007.npy,6689696,60000,60000,0,node-0001/boot-32904764/valid_000007.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,234,0,0,33.496,f925a612868ce69c73d37e6863fc9b56f9e42a34e23aab49af1292c6e152f70f
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,8,node-0001/boot-32904764/vibration_000008.npy,6749696,60000,60000,0,node-0001/boot-32904764/valid_000008.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,235,0,0,33.499,ef85c4adf2463b363ce431c594bd288139933e34b0b8c011998bdc24f4d874ce
20260717_conference-room-01_conference-table_crema-d-actor-1050,1,848316260,9,node-0001/boot-32904764/vibration_000009.npy,6809696,60000,60000,0,node-0001/boot-32904764/valid_000009.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1050,crema-d_actor_1050,234,0,0,33.501,d5423c15ab286ba87e59f7493df8a5f9679d4a497565ec1222cd4713256d8ee6
