session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
vib_1034,1,3612849267,0,node-0001/boot-d757b473/vibration_000000.npy,40771584,80000,80000,0,node-0001/boot-d757b473/valid_000000.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,313,0,0,32.001,58e254d78760113ce37c8804094b495283f9ca675f4d9d25706c813b97f24891
vib_1034,1,3612849267,1,node-0001/boot-d757b473/vibration_000001.npy,40851584,80000,80000,0,node-0001/boot-d757b473/valid_000001.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,312,0,0,32.000,20a6f9cc24fcac27a8d0accd8e92ff050278272c19c80c0cd96e9fafe8adb0fc
vib_1034,1,3612849267,2,node-0001/boot-d757b473/vibration_000002.npy,40931584,80000,80000,0,node-0001/boot-d757b473/valid_000002.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,313,0,0,31.998,449add681f59941565ccd907736933c6d1bd7b7480b41a721dce3a0d4a179964
vib_1034,1,3612849267,3,node-0001/boot-d757b473/vibration_000003.npy,41011584,80000,80000,0,node-0001/boot-d757b473/valid_000003.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,312,0,0,31.995,cb2f1155197880946908a559d33ad8d5f927c39294e89bb3e1df7aa835a8fe50
vib_1034,1,3612849267,4,node-0001/boot-d757b473/vibration_000004.npy,41091584,80000,80000,0,node-0001/boot-d757b473/valid_000004.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,313,0,0,31.999,a49c6bce7d05ce570d362fe8dae17fb84404b6af3200f92f79babb53235591f6
vib_1034,1,3612849267,5,node-0001/boot-d757b473/vibration_000005.npy,41171584,80000,80000,0,node-0001/boot-d757b473/valid_000005.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,312,0,0,31.998,628637849f7e3ab180344eac607bd453a7d999385a7c0f331ef1d1ece73594b8
vib_1034,1,3612849267,6,node-0001/boot-d757b473/vibration_000006.npy,41251584,80000,80000,0,node-0001/boot-d757b473/valid_000006.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,313,0,0,31.996,80a8cdd9304b635f5b1793e01036b41397781159566afb360bb58bcc985d64a4
vib_1034,1,3612849267,7,node-0001/boot-d757b473/vibration_000007.npy,41331584,80000,80000,0,node-0001/boot-d757b473/valid_000007.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,312,0,0,32.001,8a2107817d580a6a525cc4e6b1909bd6f1a0dd04447fc0c1ab3a6e555791d956
vib_1034,1,3612849267,8,node-0001/boot-d757b473/vibration_000008.npy,41411584,80000,80000,0,node-0001/boot-d757b473/valid_000008.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,313,0,0,32.007,752860c990321df6e8c8904b10e850ed539d0b952bdc2a8f1d71826bb014db56
vib_1034,1,3612849267,9,node-0001/boot-d757b473/vibration_000009.npy,41491584,80000,80000,0,node-0001/boot-d757b473/valid_000009.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,312,0,0,32.010,d0f2a432d4b0adb1ecc7563d180b107c0b1776bf7215dc9e78bbdfefbf37dd51
vib_1034,1,3612849267,10,node-0001/boot-d757b473/vibration_000010.npy,41571584,80000,80000,0,node-0001/boot-d757b473/valid_000010.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,313,0,0,32.012,a8059da23060ae6b044d9fcdf842d271a9150f36baa986ed837fdac3e43aad93
vib_1034,1,3612849267,11,node-0001/boot-d757b473/vibration_000011.npy,41651584,80000,80000,0,node-0001/boot-d757b473/valid_000011.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1034,crema-d_actor_1034,312,0,0,32.011,707b797dbdd07f1858875a1f7fce6bcb44aad66e7b1f5de52ddb160e1ac945d8
