session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
20260717_confroom_crema_1067,1,848316260,0,node-0001/boot-32904764/vibration_000000.npy,7831808,60000,60000,0,node-0001/boot-32904764/valid_000000.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.504,170edc5b571b22c51daa2ee91415aebe720c49d511546d17b6353425db40f6aa
20260717_confroom_crema_1067,1,848316260,1,node-0001/boot-32904764/vibration_000001.npy,7891808,60000,60000,0,node-0001/boot-32904764/valid_000001.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.502,ee37111608cebc752a7936af3ce4547ffbdddc1b2e4633e53189e104a00f8f31
20260717_confroom_crema_1067,1,848316260,2,node-0001/boot-32904764/vibration_000002.npy,7951808,60000,60000,0,node-0001/boot-32904764/valid_000002.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.498,04eebc179e457e4054d93ebd945dcd9c77ca217ba5a0413a5b0ef2338728aedb
20260717_confroom_crema_1067,1,848316260,3,node-0001/boot-32904764/vibration_000003.npy,8011808,60000,60000,0,node-0001/boot-32904764/valid_000003.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.499,c1fc3fdddd2d1dbcc2e8bde4178a603eb38cc5d3ec682946b8d8739d9f0d980e
20260717_confroom_crema_1067,1,848316260,4,node-0001/boot-32904764/vibration_000004.npy,8071808,60000,60000,0,node-0001/boot-32904764/valid_000004.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.502,59e6f1c0379a023d5b3ae982eebddada37ace71dce7e5a9170028ed7f1c4561e
20260717_confroom_crema_1067,1,848316260,5,node-0001/boot-32904764/vibration_000005.npy,8131808,60000,60000,0,node-0001/boot-32904764/valid_000005.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.500,1dc4467fba2190718e91a4ffd783c127e8902e10bf871bbfaeddfb8c06553a24
20260717_confroom_crema_1067,1,848316260,6,node-0001/boot-32904764/vibration_000006.npy,8191808,60000,60000,0,node-0001/boot-32904764/valid_000006.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.500,28ed552206ecc4b5c690837e01da9afa8cc7821f94cc9a48571b7bc759a09bdc
20260717_confroom_crema_1067,1,848316260,7,node-0001/boot-32904764/vibration_000007.npy,8251808,60000,60000,0,node-0001/boot-32904764/valid_000007.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.500,76673ff773754e4e72dd27dd39e6f35ca9c3b17c2141fd2688709f5101682abf
20260717_confroom_crema_1067,1,848316260,8,node-0001/boot-32904764/vibration_000008.npy,8311808,60000,60000,0,node-0001/boot-32904764/valid_000008.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.500,623adba38d791e2cd8b76b25fbf4f3f5c6cbe154a58135d99826634a5c0fb5c6
20260717_confroom_crema_1067,1,848316260,9,node-0001/boot-32904764/vibration_000009.npy,8371808,60000,60000,0,node-0001/boot-32904764/valid_000009.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.505,509647bc84b70a10c25305031c21c1a8736beb44299d4495500db97b4a39d67e
20260717_confroom_crema_1067,1,848316260,10,node-0001/boot-32904764/vibration_000010.npy,8431808,60000,60000,0,node-0001/boot-32904764/valid_000010.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.500,6121b1a41a33647482cea47e2f89b5dc9ee0747d1e95a032696a453da7ed5c73
20260717_confroom_crema_1067,1,848316260,11,node-0001/boot-32904764/vibration_000011.npy,8491808,60000,60000,0,node-0001/boot-32904764/valid_000011.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.502,90d30fc7374ebc05f6dd81321c100e7052a6cdd8395c25f65fa31cc853a39942
20260717_confroom_crema_1067,1,848316260,12,node-0001/boot-32904764/vibration_000012.npy,8551808,60000,60000,0,node-0001/boot-32904764/valid_000012.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.499,8db9481b10ffeff1da499bf8f06b14bbd6de6139492b075ae95e6c7e7c9c4674
20260717_confroom_crema_1067,1,848316260,13,node-0001/boot-32904764/vibration_000013.npy,8611808,60000,60000,0,node-0001/boot-32904764/valid_000013.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.500,48a8938f48aabe7e4c93ed726becb81a2303a77969bc996b1dd667477ac348dd
20260717_confroom_crema_1067,1,848316260,14,node-0001/boot-32904764/vibration_000014.npy,8671808,60000,60000,0,node-0001/boot-32904764/valid_000014.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.500,ef2a271f8abfd69838aeae56e3afa88f62dd9f1637b8e2523fc06387bbc8f204
20260717_confroom_crema_1067,1,848316260,15,node-0001/boot-32904764/vibration_000015.npy,8731808,60000,60000,0,node-0001/boot-32904764/valid_000015.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.501,b90f06a9f191dbc2ce55fd2165fa380cd7c9cae0938c09260d82627c119ad1bf
20260717_confroom_crema_1067,1,848316260,16,node-0001/boot-32904764/vibration_000016.npy,8791808,60000,60000,0,node-0001/boot-32904764/valid_000016.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.500,88ca6e4dcfac66fda846333872b0f0c85a5e1eee54e5e00ef133a7abf38b5157
20260717_confroom_crema_1067,1,848316260,17,node-0001/boot-32904764/vibration_000017.npy,8851808,60000,60000,0,node-0001/boot-32904764/valid_000017.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.503,1fe23ba76b7e9386ba655c4487c46f2789b6dc3d9adc9f52b6d03ced56e45d8a
20260717_confroom_crema_1067,1,848316260,18,node-0001/boot-32904764/vibration_000018.npy,8911808,60000,60000,0,node-0001/boot-32904764/valid_000018.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.503,eb8428646eb5624ad190b94102afa3470b01d8bbf97a3836d3392d997c5969b6
20260717_confroom_crema_1067,1,848316260,19,node-0001/boot-32904764/vibration_000019.npy,8971808,60000,60000,0,node-0001/boot-32904764/valid_000019.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.505,193201b95c406b4fe2c734f3984fbc75b8583b84f5b67c7382641a7cbd29d761
20260717_confroom_crema_1067,1,848316260,20,node-0001/boot-32904764/vibration_000020.npy,9031808,60000,60000,0,node-0001/boot-32904764/valid_000020.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.503,48006534a65182f36f77aee4aeedd045090e91fda129e7afd98114864ca06189
20260717_confroom_crema_1067,1,848316260,21,node-0001/boot-32904764/vibration_000021.npy,9091808,60000,60000,0,node-0001/boot-32904764/valid_000021.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,235,0,0,33.502,2db2cbdf955dbb690cb7040f97488f71791afbde72feb95b30b427e54a0aa941
20260717_confroom_crema_1067,1,848316260,22,node-0001/boot-32904764/vibration_000022.npy,9151808,60000,60000,0,node-0001/boot-32904764/valid_000022.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1067,crema-d_actor_1067,234,0,0,33.501,cd41f89315f61a86d488365ed387da63fd6227cf02c43fe45368fa06cf5180e3
