session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
vib_1087,1,3612849267,0,node-0001/boot-d757b473/vibration_000000.npy,55499776,80000,80000,0,node-0001/boot-d757b473/valid_000000.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,313,0,0,31.688,8561c844791352313b7b0a1d76f4f0c56e5791275bd47cdea7b69a416b40c221
vib_1087,1,3612849267,1,node-0001/boot-d757b473/vibration_000001.npy,55579776,80000,80000,0,node-0001/boot-d757b473/valid_000001.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,312,0,0,31.683,2cc1319ca6ba5e2a762c2f97aff4656bf4b03d8dca6d6babcc8e4f58969d0de0
vib_1087,1,3612849267,2,node-0001/boot-d757b473/vibration_000002.npy,55659776,80000,80000,0,node-0001/boot-d757b473/valid_000002.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,313,0,0,31.682,99732cdcc27d1916d6065f2eae7d20879ecd75d99abd11a5ef5930d2ac01800b
vib_1087,1,3612849267,3,node-0001/boot-d757b473/vibration_000003.npy,55739776,80000,80000,0,node-0001/boot-d757b473/valid_000003.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,312,0,0,31.679,2fa53d65bce17e20feafb6b098ca7c03d4c851ce1c4546e125e2753f3365f8c8
vib_1087,1,3612849267,4,node-0001/boot-d757b473/vibration_000004.npy,55819776,80000,80000,0,node-0001/boot-d757b473/valid_000004.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,313,0,0,31.680,3c57e0c4c4252b03fe3bbd9ec002b54044a64900573424c733d99bdf3d2aef72
vib_1087,1,3612849267,5,node-0001/boot-d757b473/vibration_000005.npy,55899776,80000,80000,0,node-0001/boot-d757b473/valid_000005.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,312,0,0,31.681,1a433c4290f096dd12afac291582431624df8eaed02df04eb910eac37b8052e3
vib_1087,1,3612849267,6,node-0001/boot-d757b473/vibration_000006.npy,55979776,80000,80000,0,node-0001/boot-d757b473/valid_000006.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,313,0,0,31.682,dfe6013f50a1b4d547dd7a86b1a6937c29325171dd1a528db428dfbdf54bba7e
vib_1087,1,3612849267,7,node-0001/boot-d757b473/vibration_000007.npy,56059776,80000,80000,0,node-0001/boot-d757b473/valid_000007.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,312,0,0,31.685,bec299caeed58a820f651d9e71067df07928d243ce342304775904d2678fbebb
vib_1087,1,3612849267,8,node-0001/boot-d757b473/vibration_000008.npy,56139776,80000,80000,0,node-0001/boot-d757b473/valid_000008.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,313,0,0,31.689,b563e9ba73d588f87c81b112414813ef9f99976cf4adb9ca11da0cffb9d824c9
vib_1087,1,3612849267,9,node-0001/boot-d757b473/vibration_000009.npy,56219776,80000,80000,0,node-0001/boot-d757b473/valid_000009.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1087,crema-d_actor_1087,312,0,0,31.689,3c9053a754cb8dab2c3e5fde62599f09a02ed7479ee6cd13684dc1e5cdce8461
