session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
vib_1067,1,3612849267,0,node-0001/boot-d757b473/vibration_000000.npy,53222400,80000,80000,0,node-0001/boot-d757b473/valid_000000.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.651,1fc860618ac85ee1f130dea5f31dfdcb136463472dc9d97fe7c762bde41878e5
vib_1067,1,3612849267,1,node-0001/boot-d757b473/vibration_000001.npy,53302400,80000,80000,0,node-0001/boot-d757b473/valid_000001.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,312,0,0,31.651,3eb73bf0d0ab53e4a605cff74fe9f7b7b477641c3ba6011dedad12d626fdfc08
vib_1067,1,3612849267,2,node-0001/boot-d757b473/vibration_000002.npy,53382400,80000,80000,0,node-0001/boot-d757b473/valid_000002.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.654,e733d26d4c9ebc0eb08419ada7cd438019c014e5d0a1cd168d76fd9ba8e566c5
vib_1067,1,3612849267,3,node-0001/boot-d757b473/vibration_000003.npy,53462400,80000,80000,0,node-0001/boot-d757b473/valid_000003.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,312,0,0,31.657,2c0edc7170fb3769aa32c97c7174bd198b07a6661bec6e630c9f82077ced620e
vib_1067,1,3612849267,4,node-0001/boot-d757b473/vibration_000004.npy,53542400,80000,80000,0,node-0001/boot-d757b473/valid_000004.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.655,a833df620be904998492a8e0cfc2dabcaa5e15bc9e5126e82772a93cc6c2f751
vib_1067,1,3612849267,5,node-0001/boot-d757b473/vibration_000005.npy,53622400,80000,80000,0,node-0001/boot-d757b473/valid_000005.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,312,0,0,31.660,aab33fdd70f0f7021e65ade61cb8359f31fec09442d4025477bb1bb9bed6f51d
vib_1067,1,3612849267,6,node-0001/boot-d757b473/vibration_000006.npy,53702400,80000,80000,0,node-0001/boot-d757b473/valid_000006.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.660,24b727d45998d4da14e42b3d2753503970406196cc3b2d4ba7f06bf6725f17cb
vib_1067,1,3612849267,7,node-0001/boot-d757b473/vibration_000007.npy,53782400,80000,80000,0,node-0001/boot-d757b473/valid_000007.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,312,0,0,31.661,af9d78d79c39faf3ee2a7ca5d245566ae1a93730cfc4dc80ea659508b2623b39
vib_1067,1,3612849267,8,node-0001/boot-d757b473/vibration_000008.npy,53862400,80000,80000,0,node-0001/boot-d757b473/valid_000008.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.661,c4f12f0b8dddfdc1b54c7e7d14b2615cac1464eca2c0413b010fab939d632e30
vib_1067,1,3612849267,9,node-0001/boot-d757b473/vibration_000009.npy,53942400,80000,80000,0,node-0001/boot-d757b473/valid_000009.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,312,0,0,31.666,22b94387b3ce3d1d9353c7947c507eb8a2521d8d303df374edf87f0fb178b452
vib_1067,1,3612849267,10,node-0001/boot-d757b473/vibration_000010.npy,54022400,80000,80000,0,node-0001/boot-d757b473/valid_000010.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.669,87de1843d53f67c57cffb5e8c4be6f3689dd8d85ad3e46092d1296804f86de19
vib_1067,1,3612849267,11,node-0001/boot-d757b473/vibration_000011.npy,54102400,80000,80000,0,node-0001/boot-d757b473/valid_000011.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,312,0,0,31.671,440303b4f51cc3af485d7e37036a69d931e2209bf8e8dc7f624e873a58460113
vib_1067,1,3612849267,12,node-0001/boot-d757b473/vibration_000012.npy,54182400,80000,80000,0,node-0001/boot-d757b473/valid_000012.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.676,7071ea432f667d99fd921ea8b97e5bc699a7948fddd5d81a1cdeefe0f922ce56
vib_1067,1,3612849267,13,node-0001/boot-d757b473/vibration_000013.npy,54262400,80000,80000,0,node-0001/boot-d757b473/valid_000013.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,312,0,0,31.672,0b4c21c7a30b8d9a122ebbc03eb2d4e084ad1726a3a5dd0ea7388b584793b856
vib_1067,1,3612849267,14,node-0001/boot-d757b473/vibration_000014.npy,54342400,80000,80000,0,node-0001/boot-d757b473/valid_000014.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.679,5c540befab9f2d3491a7ea95e4c520fa28cd93e86a62ceabe85cf0938d389d14
vib_1067,1,3612849267,15,node-0001/boot-d757b473/vibration_000015.npy,54422400,80000,80000,0,node-0001/boot-d757b473/valid_000015.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,312,0,0,31.680,c44c29acfa44072714c99b9fad64c1973b9b36bff10217a7b87c592dc0ce692f
vib_1067,1,3612849267,16,node-0001/boot-d757b473/vibration_000016.npy,54502400,80000,80000,0,node-0001/boot-d757b473/valid_000016.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1067,crema-d_actor_1067,313,0,0,31.676,d57c3089b7770dbccab2033e59dbb20e7a08c5cf39bb97ddd60ae52dac5d9381
