session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
vib_1016,1,3612849267,0,node-0001/boot-d757b473/vibration_000000.npy,31357952,80000,80000,0,node-0001/boot-d757b473/valid_000000.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.103,a0e7d80464c60eea2bbf444830577f949e27cd2571cc038f7060e5f08873444e
vib_1016,1,3612849267,1,node-0001/boot-d757b473/vibration_000001.npy,31437952,80000,80000,0,node-0001/boot-d757b473/valid_000001.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.100,c512c6b7940ccd31f526ee1e9758560af95a81f3eb4dc053dfb5039d84b94e88
vib_1016,1,3612849267,2,node-0001/boot-d757b473/vibration_000002.npy,31517952,80000,80000,0,node-0001/boot-d757b473/valid_000002.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.098,229147d33783c9594217241be4fef01e23b368b7b08c6ac1c2d1073217dce7e1
vib_1016,1,3612849267,3,node-0001/boot-d757b473/vibration_000003.npy,31597952,80000,80000,0,node-0001/boot-d757b473/valid_000003.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.099,198856a30714797a35f4158db759f86039e061c0e80dae575bfd33654952aae6
vib_1016,1,3612849267,4,node-0001/boot-d757b473/vibration_000004.npy,31677952,80000,80000,0,node-0001/boot-d757b473/valid_000004.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.100,ddc1cab1d0e8b3785c2ee9fdf74e16d904ea828769f307f7619aa36e100c1bc0
vib_1016,1,3612849267,5,node-0001/boot-d757b473/vibration_000005.npy,31757952,80000,80000,0,node-0001/boot-d757b473/valid_000005.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.099,b4dd321fdf8ee5cdc9046358f3d87366e71f7853797d7056177f49e668f237c0
vib_1016,1,3612849267,6,node-0001/boot-d757b473/vibration_000006.npy,31837952,80000,80000,0,node-0001/boot-d757b473/valid_000006.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.102,0f9919e7e168b8de50dd639f62e68c7bd4e26316bc2119c6616fed5a0ddab251
vib_1016,1,3612849267,7,node-0001/boot-d757b473/vibration_000007.npy,31917952,80000,80000,0,node-0001/boot-d757b473/valid_000007.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.106,5f6faa7cb1f6a1a4f957e0b2a212799efa59a2505f3cf4bdd3c6ab990ebea13c
vib_1016,1,3612849267,8,node-0001/boot-d757b473/vibration_000008.npy,31997952,80000,80000,0,node-0001/boot-d757b473/valid_000008.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.110,e627c1f7fa856ee32fc6b80f7ba6404c6998de15bf651ecb659e152ef9d998e5
vib_1016,1,3612849267,9,node-0001/boot-d757b473/vibration_000009.npy,32077952,80000,80000,0,node-0001/boot-d757b473/valid_000009.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.115,de232f7b96cef55992eb75637c5474f652b97e3eb5e46bd27c23a4c7d547ada3
vib_1016,1,3612849267,10,node-0001/boot-d757b473/vibration_000010.npy,32157952,80000,80000,0,node-0001/boot-d757b473/valid_000010.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.117,c490f5b7d3858d2864096dd12de3ede693019f797dbcfd80c02837defe4e3cda
vib_1016,1,3612849267,11,node-0001/boot-d757b473/vibration_000011.npy,32237952,80000,80000,0,node-0001/boot-d757b473/valid_000011.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.122,fa24752d9e52acf7beb7d2a83c83399dd5b3a05ef3333da8c4ab7992ca90d5c1
vib_1016,1,3612849267,12,node-0001/boot-d757b473/vibration_000012.npy,32317952,80000,80000,0,node-0001/boot-d757b473/valid_000012.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.129,b0b443314ebd19eaa4b014bd3645b637e8db023b6595b9d71872dfbc1556f372
vib_1016,1,3612849267,13,node-0001/boot-d757b473/vibration_000013.npy,32397952,80000,80000,0,node-0001/boot-d757b473/valid_000013.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.130,62f2f803cb6cb000b01d6db5c869eb013278b6aab7415382cc5d7f11aef08405
vib_1016,1,3612849267,14,node-0001/boot-d757b473/vibration_000014.npy,32477952,80000,80000,0,node-0001/boot-d757b473/valid_000014.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.134,1207ee072e5c86c093864d96a6fa130458d6ea7e8091f757dd4f98d206573588
vib_1016,1,3612849267,15,node-0001/boot-d757b473/vibration_000015.npy,32557952,80000,80000,0,node-0001/boot-d757b473/valid_000015.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.132,17ca653bf8c7cbe278fb823c3e66227d91597d375a5ddd96ccc7f37ea2835ebd
vib_1016,1,3612849267,16,node-0001/boot-d757b473/vibration_000016.npy,32637952,80000,80000,0,node-0001/boot-d757b473/valid_000016.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.136,1cc3dfd597d40f02de43d3da97880d43c490631121f144ad5bb8fdccaa5920e6
vib_1016,1,3612849267,17,node-0001/boot-d757b473/vibration_000017.npy,32717952,80000,80000,0,node-0001/boot-d757b473/valid_000017.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.138,8e5f65274878d46f09e7870c09eae89ea2073d3901ba025c3cb5228084b25ca1
vib_1016,1,3612849267,18,node-0001/boot-d757b473/vibration_000018.npy,32797952,80000,80000,0,node-0001/boot-d757b473/valid_000018.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.136,67a5c644b3b79cc21721c7c42fe85b7745840b5f5811a7ed3e109958cf573752
vib_1016,1,3612849267,19,node-0001/boot-d757b473/vibration_000019.npy,32877952,80000,80000,0,node-0001/boot-d757b473/valid_000019.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,312,0,0,32.136,c582cccd15693501f7d0b53a9155f0741350879c130a15c2a94de6ca610d21df
vib_1016,1,3612849267,20,node-0001/boot-d757b473/vibration_000020.npy,32957952,80000,80000,0,node-0001/boot-d757b473/valid_000020.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1016,crema-d_actor_1016,313,0,0,32.137,965a69b9f5290b9a5c88506d9950737ddfe86d4927987b66908c3a937283e5c6
